user_id,anime_ids
62615,1691 1691 1691 1691 1691
265460,1691 1691 1691 1691 1691
79607,1691 1691 1691 1691 1691
318997,1691 1691 1691 1691 1691
30310,1691 1691 1691 1691 1691
296358,1691 1691 1691 1691 1691
208149,1691 1691 1691 1691 1691
326963,1691 1691 1691 1691 1691
276217,1691 1691 1691 1691 1691
34279,1691 1691 1691 1691 1691
289018,1691 1691 1691 1691 1691
27032,1691 1691 1691 1691 1691
221322,1691 1691 1691 1691 1691
292376,1691 1691 1691 1691 1691
224582,1691 1691 1691 1691 1691
45464,1691 1691 1691 1691 1691
275188,1691 1691 1691 1691 1691
162005,1691 1691 1691 1691 1691
271731,1691 1691 1691 1691 1691
248032,1691 1691 1691 1691 1691
208086,1691 1691 1691 1691 1691
68863,1691 1691 1691 1691 1691
230032,1691 1691 1691 1691 1691
206042,1691 1691 1691 1691 1691
48914,1691 1691 1691 1691 1691
12837,1691 1691 1691 1691 1691
236407,1691 1691 1691 1691 1691
53594,1691 1691 1691 1691 1691
46803,1691 1691 1691 1691 1691
95517,1691 1691 1691 1691 1691
48885,1691 1691 1691 1691 1691
82133,1691 1691 1691 1691 1691
342192,1691 1691 1691 1691 1691
146436,1691 1691 1691 1691 1691
287422,1691 1691 1691 1691 1691
19495,1691 1691 1691 1691 1691
65472,1691 1691 1691 1691 1691
49856,1691 1691 1691 1691 1691
196396,1691 1691 1691 1691 1691
110937,1691 1691 1691 1691 1691
57720,1691 1691 1691 1691 1691
350701,1691 1691 1691 1691 1691
269408,1691 1691 1691 1691 1691
167549,1691 1691 1691 1691 1691
268017,1691 1691 1691 1691 1691
54000,1691 1691 1691 1691 1691
38235,1691 1691 1691 1691 1691
41467,1691 1691 1691 1691 1691
105180,1691 1691 1691 1691 1691
43988,1691 1691 1691 1691 1691
257086,1691 1691 1691 1691 1691
87341,1691 1691 1691 1691 1691
307815,1691 1691 1691 1691 1691
276566,1691 1691 1691 1691 1691
308107,1691 1691 1691 1691 1691
219153,1691 1691 1691 1691 1691
79139,1691 1691 1691 1691 1691
241091,1691 1691 1691 1691 1691
97796,1691 1691 1691 1691 1691
262328,1691 1691 1691 1691 1691
117118,1691 1691 1691 1691 1691
186777,1691 1691 1691 1691 1691
299671,1691 1691 1691 1691 1691
21377,1691 1691 1691 1691 1691
163489,1691 1691 1691 1691 1691
295775,1691 1691 1691 1691 1691
176620,1691 1691 1691 1691 1691
288304,1691 1691 1691 1691 1691
199824,1691 1691 1691 1691 1691
236185,1691 1691 1691 1691 1691
160519,1691 1691 1691 1691 1691
222575,1691 1691 1691 1691 1691
160108,1691 1691 1691 1691 1691
278461,1691 1691 1691 1691 1691
145528,1691 1691 1691 1691 1691
268173,1691 1691 1691 1691 1691
131536,1691 1691 1691 1691 1691
210270,1691 1691 1691 1691 1691
94850,1691 1691 1691 1691 1691
267913,1691 1691 1691 1691 1691
71309,1691 1691 1691 1691 1691
89472,1691 1691 1691 1691 1691
165767,1691 1691 1691 1691 1691
98458,1691 1691 1691 1691 1691
346281,1691 1691 1691 1691 1691
60966,1691 1691 1691 1691 1691
93352,1691 1691 1691 1691 1691
185600,1691 1691 1691 1691 1691
149850,1691 1691 1691 1691 1691
340507,1691 1691 1691 1691 1691
311032,1691 1691 1691 1691 1691
83335,1691 1691 1691 1691 1691
212312,1691 1691 1691 1691 1691
215540,1691 1691 1691 1691 1691
166934,1691 1691 1691 1691 1691
63101,1691 1691 1691 1691 1691
62990,1691 1691 1691 1691 1691
116295,1691 1691 1691 1691 1691
205446,1691 1691 1691 1691 1691
52509,1691 1691 1691 1691 1691
197041,1691 1691 1691 1691 1691
88120,1691 1691 1691 1691 1691
106767,1691 1691 1691 1691 1691
113627,1691 1691 1691 1691 1691
319175,1691 1691 1691 1691 1691
335807,1691 1691 1691 1691 1691
252833,1691 1691 1691 1691 1691
145902,1691 1691 1691 1691 1691
202676,1691 1691 1691 1691 1691
72486,1691 1691 1691 1691 1691
82473,1691 1691 1691 1691 1691
135169,1691 1691 1691 1691 1691
210284,1691 1691 1691 1691 1691
339937,1691 1691 1691 1691 1691
70536,1691 1691 1691 1691 1691
290493,1691 1691 1691 1691 1691
183711,1691 1691 1691 1691 1691
232270,1691 1691 1691 1691 1691
146841,1691 1691 1691 1691 1691
191245,1691 1691 1691 1691 1691
292018,1691 1691 1691 1691 1691
52602,1691 1691 1691 1691 1691
110519,1691 1691 1691 1691 1691
178116,1691 1691 1691 1691 1691
328723,1691 1691 1691 1691 1691
186390,1691 1691 1691 1691 1691
170954,1691 1691 1691 1691 1691
22997,1691 1691 1691 1691 1691
103859,1691 1691 1691 1691 1691
235240,1691 1691 1691 1691 1691
10045,1691 1691 1691 1691 1691
353292,1691 1691 1691 1691 1691
350641,1691 1691 1691 1691 1691
62408,1691 1691 1691 1691 1691
197475,1691 1691 1691 1691 1691
8828,1691 1691 1691 1691 1691
107593,1691 1691 1691 1691 1691
204364,1691 1691 1691 1691 1691
123095,1691 1691 1691 1691 1691
120491,1691 1691 1691 1691 1691
9831,1691 1691 1691 1691 1691
124622,1691 1691 1691 1691 1691
306462,1691 1691 1691 1691 1691
39637,1691 1691 1691 1691 1691
20468,1691 1691 1691 1691 1691
58242,1691 1691 1691 1691 1691
84934,1691 1691 1691 1691 1691
267145,1691 1691 1691 1691 1691
139908,1691 1691 1691 1691 1691
192880,1691 1691 1691 1691 1691
163537,1691 1691 1691 1691 1691
173670,1691 1691 1691 1691 1691
165212,1691 1691 1691 1691 1691
238938,1691 1691 1691 1691 1691
265172,1691 1691 1691 1691 1691
351822,1691 1691 1691 1691 1691
155094,1691 1691 1691 1691 1691
172448,1691 1691 1691 1691 1691
96566,1691 1691 1691 1691 1691
217968,1691 1691 1691 1691 1691
145230,1691 1691 1691 1691 1691
158985,1691 1691 1691 1691 1691
218865,1691 1691 1691 1691 1691
11966,1691 1691 1691 1691 1691
204790,1691 1691 1691 1691 1691
6399,1691 1691 1691 1691 1691
229290,1691 1691 1691 1691 1691
32851,1691 1691 1691 1691 1691
285780,1691 1691 1691 1691 1691
308638,1691 1691 1691 1691 1691
159507,1691 1691 1691 1691 1691
322037,1691 1691 1691 1691 1691
112641,1691 1691 1691 1691 1691
102331,1691 1691 1691 1691 1691
280841,1691 1691 1691 1691 1691
213181,1691 1691 1691 1691 1691
91712,1691 1691 1691 1691 1691
36966,1691 1691 1691 1691 1691
79762,1691 1691 1691 1691 1691
38102,1691 1691 1691 1691 1691
14420,1691 1691 1691 1691 1691
7794,1691 1691 1691 1691 1691
343562,1691 1691 1691 1691 1691
58193,1691 1691 1691 1691 1691
73679,1691 1691 1691 1691 1691
83362,1691 1691 1691 1691 1691
31159,1691 1691 1691 1691 1691
153821,1691 1691 1691 1691 1691
38487,1691 1691 1691 1691 1691
333283,1691 1691 1691 1691 1691
275697,1691 1691 1691 1691 1691
163938,1691 1691 1691 1691 1691
255473,1691 1691 1691 1691 1691
321877,1691 1691 1691 1691 1691
45632,1691 1691 1691 1691 1691
75560,1691 1691 1691 1691 1691
129327,1691 1691 1691 1691 1691
92514,1691 1691 1691 1691 1691
239590,1691 1691 1691 1691 1691
90775,1691 1691 1691 1691 1691
80016,1691 1691 1691 1691 1691
282227,1691 1691 1691 1691 1691
224533,1691 1691 1691 1691 1691
141305,1691 1691 1691 1691 1691
32759,1691 1691 1691 1691 1691
94238,1691 1691 1691 1691 1691
27190,1691 1691 1691 1691 1691
191117,1691 1691 1691 1691 1691
142275,1691 1691 1691 1691 1691
47145,1691 1691 1691 1691 1691
70010,1691 1691 1691 1691 1691
167354,1691 1691 1691 1691 1691
34611,1691 1691 1691 1691 1691
81775,1691 1691 1691 1691 1691
108710,1691 1691 1691 1691 1691
279455,1691 1691 1691 1691 1691
101221,1691 1691 1691 1691 1691
267527,1691 1691 1691 1691 1691
285200,1691 1691 1691 1691 1691
92971,1691 1691 1691 1691 1691
224290,1691 1691 1691 1691 1691
248117,1691 1691 1691 1691 1691
233823,1691 1691 1691 1691 1691
236412,1691 1691 1691 1691 1691
268391,1691 1691 1691 1691 1691
222580,1691 1691 1691 1691 1691
44730,1691 1691 1691 1691 1691
350536,1691 1691 1691 1691 1691
215060,1691 1691 1691 1691 1691
295872,1691 1691 1691 1691 1691
43806,1691 1691 1691 1691 1691
235727,1691 1691 1691 1691 1691
182935,1691 1691 1691 1691 1691
304935,1691 1691 1691 1691 1691
68269,1691 1691 1691 1691 1691
209626,1691 1691 1691 1691 1691
13364,1691 1691 1691 1691 1691
334286,1691 1691 1691 1691 1691
195259,1691 1691 1691 1691 1691
43474,1691 1691 1691 1691 1691
14312,1691 1691 1691 1691 1691
324396,1691 1691 1691 1691 1691
328551,1691 1691 1691 1691 1691
257802,1691 1691 1691 1691 1691
157127,1691 1691 1691 1691 1691
203673,1691 1691 1691 1691 1691
215447,1691 1691 1691 1691 1691
71866,1691 1691 1691 1691 1691
186617,1691 1691 1691 1691 1691
277551,1691 1691 1691 1691 1691
78012,1691 1691 1691 1691 1691
284040,1691 1691 1691 1691 1691
79445,1691 1691 1691 1691 1691
175571,1691 1691 1691 1691 1691
142745,1691 1691 1691 1691 1691
193989,1691 1691 1691 1691 1691
7436,1691 1691 1691 1691 1691
245375,1691 1691 1691 1691 1691
203005,1691 1691 1691 1691 1691
36648,1691 1691 1691 1691 1691
330467,1691 1691 1691 1691 1691
16400,1691 1691 1691 1691 1691
259884,1691 1691 1691 1691 1691
71634,1691 1691 1691 1691 1691
167982,1691 1691 1691 1691 1691
68299,1691 1691 1691 1691 1691
83023,1691 1691 1691 1691 1691
312800,1691 1691 1691 1691 1691
33088,1691 1691 1691 1691 1691
321418,1691 1691 1691 1691 1691
130033,1691 1691 1691 1691 1691
37054,1691 1691 1691 1691 1691
321744,1691 1691 1691 1691 1691
246652,1691 1691 1691 1691 1691
343360,1691 1691 1691 1691 1691
14737,1691 1691 1691 1691 1691
88274,1691 1691 1691 1691 1691
7531,1691 1691 1691 1691 1691
310190,1691 1691 1691 1691 1691
221454,1691 1691 1691 1691 1691
229022,1691 1691 1691 1691 1691
197844,1691 1691 1691 1691 1691
231250,1691 1691 1691 1691 1691
157253,1691 1691 1691 1691 1691
25883,1691 1691 1691 1691 1691
284192,1691 1691 1691 1691 1691
223247,1691 1691 1691 1691 1691
79304,1691 1691 1691 1691 1691
224784,1691 1691 1691 1691 1691
82025,1691 1691 1691 1691 1691
304476,1691 1691 1691 1691 1691
326357,1691 1691 1691 1691 1691
198576,1691 1691 1691 1691 1691
130510,1691 1691 1691 1691 1691
48711,1691 1691 1691 1691 1691
281292,1691 1691 1691 1691 1691
52718,1691 1691 1691 1691 1691
176637,1691 1691 1691 1691 1691
299275,1691 1691 1691 1691 1691
42142,1691 1691 1691 1691 1691
26144,1691 1691 1691 1691 1691
167591,1691 1691 1691 1691 1691
333547,1691 1691 1691 1691 1691
33001,1691 1691 1691 1691 1691
276629,1691 1691 1691 1691 1691
222514,1691 1691 1691 1691 1691
74078,1691 1691 1691 1691 1691
331995,1691 1691 1691 1691 1691
276767,1691 1691 1691 1691 1691
19062,1691 1691 1691 1691 1691
49601,1691 1691 1691 1691 1691
97081,1691 1691 1691 1691 1691
337978,1691 1691 1691 1691 1691
159599,1691 1691 1691 1691 1691
242540,1691 1691 1691 1691 1691
177992,1691 1691 1691 1691 1691
228099,1691 1691 1691 1691 1691
118592,1691 1691 1691 1691 1691
63456,1691 1691 1691 1691 1691
82729,1691 1691 1691 1691 1691
269674,1691 1691 1691 1691 1691
9705,1691 1691 1691 1691 1691
50019,1691 1691 1691 1691 1691
204977,1691 1691 1691 1691 1691
249306,1691 1691 1691 1691 1691
171903,1691 1691 1691 1691 1691
89566,1691 1691 1691 1691 1691
126155,1691 1691 1691 1691 1691
91496,1691 1691 1691 1691 1691
164848,1691 1691 1691 1691 1691
24383,1691 1691 1691 1691 1691
113519,1691 1691 1691 1691 1691
330282,1691 1691 1691 1691 1691
58508,1691 1691 1691 1691 1691
66629,1691 1691 1691 1691 1691
146641,1691 1691 1691 1691 1691
192702,1691 1691 1691 1691 1691
155770,1691 1691 1691 1691 1691
245264,1691 1691 1691 1691 1691
141510,1691 1691 1691 1691 1691
101808,1691 1691 1691 1691 1691
68365,1691 1691 1691 1691 1691
62401,1691 1691 1691 1691 1691
275808,1691 1691 1691 1691 1691
40760,1691 1691 1691 1691 1691
220707,1691 1691 1691 1691 1691
29675,1691 1691 1691 1691 1691
274234,1691 1691 1691 1691 1691
141191,1691 1691 1691 1691 1691
321337,1691 1691 1691 1691 1691
57692,1691 1691 1691 1691 1691
275716,1691 1691 1691 1691 1691
269781,1691 1691 1691 1691 1691
146143,1691 1691 1691 1691 1691
130647,1691 1691 1691 1691 1691
17243,1691 1691 1691 1691 1691
70491,1691 1691 1691 1691 1691
318791,1691 1691 1691 1691 1691
347504,1691 1691 1691 1691 1691
65083,1691 1691 1691 1691 1691
128158,1691 1691 1691 1691 1691
353326,1691 1691 1691 1691 1691
336964,1691 1691 1691 1691 1691
163210,1691 1691 1691 1691 1691
218770,1691 1691 1691 1691 1691
14901,1691 1691 1691 1691 1691
341387,1691 1691 1691 1691 1691
340509,1691 1691 1691 1691 1691
222883,1691 1691 1691 1691 1691
334720,1691 1691 1691 1691 1691
232023,1691 1691 1691 1691 1691
25132,1691 1691 1691 1691 1691
16542,1691 1691 1691 1691 1691
106123,1691 1691 1691 1691 1691
150778,1691 1691 1691 1691 1691
54565,1691 1691 1691 1691 1691
43448,1691 1691 1691 1691 1691
318375,1691 1691 1691 1691 1691
260552,1691 1691 1691 1691 1691
247934,1691 1691 1691 1691 1691
133229,1691 1691 1691 1691 1691
64383,1691 1691 1691 1691 1691
141989,1691 1691 1691 1691 1691
110819,1691 1691 1691 1691 1691
15663,1691 1691 1691 1691 1691
158309,1691 1691 1691 1691 1691
57652,1691 1691 1691 1691 1691
87601,1691 1691 1691 1691 1691
226996,1691 1691 1691 1691 1691
250114,1691 1691 1691 1691 1691
35736,1691 1691 1691 1691 1691
321765,1691 1691 1691 1691 1691
258507,1691 1691 1691 1691 1691
27633,1691 1691 1691 1691 1691
281520,1691 1691 1691 1691 1691
208314,1691 1691 1691 1691 1691
34855,1691 1691 1691 1691 1691
21425,1691 1691 1691 1691 1691
283412,1691 1691 1691 1691 1691
140368,1691 1691 1691 1691 1691
43180,1691 1691 1691 1691 1691
152122,1691 1691 1691 1691 1691
156884,1691 1691 1691 1691 1691
9064,1691 1691 1691 1691 1691
299156,1691 1691 1691 1691 1691
132152,1691 1691 1691 1691 1691
78103,1691 1691 1691 1691 1691
79774,1691 1691 1691 1691 1691
35420,1691 1691 1691 1691 1691
184325,1691 1691 1691 1691 1691
150537,1691 1691 1691 1691 1691
43188,1691 1691 1691 1691 1691
89841,1691 1691 1691 1691 1691
21414,1691 1691 1691 1691 1691
60643,1691 1691 1691 1691 1691
166000,1691 1691 1691 1691 1691
33930,1691 1691 1691 1691 1691
45914,1691 1691 1691 1691 1691
326029,1691 1691 1691 1691 1691
84615,1691 1691 1691 1691 1691
88299,1691 1691 1691 1691 1691
177417,1691 1691 1691 1691 1691
107222,1691 1691 1691 1691 1691
245350,1691 1691 1691 1691 1691
694,1691 1691 1691 1691 1691
287745,1691 1691 1691 1691 1691
63864,1691 1691 1691 1691 1691
103968,1691 1691 1691 1691 1691
212411,1691 1691 1691 1691 1691
10777,1691 1691 1691 1691 1691
308763,1691 1691 1691 1691 1691
342777,1691 1691 1691 1691 1691
262220,1691 1691 1691 1691 1691
339114,1691 1691 1691 1691 1691
178620,1691 1691 1691 1691 1691
118389,1691 1691 1691 1691 1691
207894,1691 1691 1691 1691 1691
238914,1691 1691 1691 1691 1691
289718,1691 1691 1691 1691 1691
104120,1691 1691 1691 1691 1691
129595,1691 1691 1691 1691 1691
58144,1691 1691 1691 1691 1691
330558,1691 1691 1691 1691 1691
14473,1691 1691 1691 1691 1691
268872,1691 1691 1691 1691 1691
42303,1691 1691 1691 1691 1691
92481,1691 1691 1691 1691 1691
246677,1691 1691 1691 1691 1691
210021,1691 1691 1691 1691 1691
319050,1691 1691 1691 1691 1691
287279,1691 1691 1691 1691 1691
325639,1691 1691 1691 1691 1691
218039,1691 1691 1691 1691 1691
347919,1691 1691 1691 1691 1691
93177,1691 1691 1691 1691 1691
212629,1691 1691 1691 1691 1691
132614,1691 1691 1691 1691 1691
298130,1691 1691 1691 1691 1691
336585,1691 1691 1691 1691 1691
62762,1691 1691 1691 1691 1691
31000,1691 1691 1691 1691 1691
255518,1691 1691 1691 1691 1691
176324,1691 1691 1691 1691 1691
44085,1691 1691 1691 1691 1691
135569,1691 1691 1691 1691 1691
148296,1691 1691 1691 1691 1691
228108,1691 1691 1691 1691 1691
207797,1691 1691 1691 1691 1691
124480,1691 1691 1691 1691 1691
196429,1691 1691 1691 1691 1691
130100,1691 1691 1691 1691 1691
146604,1691 1691 1691 1691 1691
43020,1691 1691 1691 1691 1691
29667,1691 1691 1691 1691 1691
134426,1691 1691 1691 1691 1691
162786,1691 1691 1691 1691 1691
322495,1691 1691 1691 1691 1691
51812,1691 1691 1691 1691 1691
168690,1691 1691 1691 1691 1691
230995,1691 1691 1691 1691 1691
31935,1691 1691 1691 1691 1691
222369,1691 1691 1691 1691 1691
65045,1691 1691 1691 1691 1691
270584,1691 1691 1691 1691 1691
279001,1691 1691 1691 1691 1691
37226,1691 1691 1691 1691 1691
346165,1691 1691 1691 1691 1691
182191,1691 1691 1691 1691 1691
168464,1691 1691 1691 1691 1691
276780,1691 1691 1691 1691 1691
272199,1691 1691 1691 1691 1691
203400,1691 1691 1691 1691 1691
341005,1691 1691 1691 1691 1691
61763,1691 1691 1691 1691 1691
198563,1691 1691 1691 1691 1691
317023,1691 1691 1691 1691 1691
53303,1691 1691 1691 1691 1691
115637,1691 1691 1691 1691 1691
182714,1691 1691 1691 1691 1691
295149,1691 1691 1691 1691 1691
19125,1691 1691 1691 1691 1691
90511,1691 1691 1691 1691 1691
179211,1691 1691 1691 1691 1691
337761,1691 1691 1691 1691 1691
212140,1691 1691 1691 1691 1691
150012,1691 1691 1691 1691 1691
56008,1691 1691 1691 1691 1691
250398,1691 1691 1691 1691 1691
155049,1691 1691 1691 1691 1691
7932,1691 1691 1691 1691 1691
243884,1691 1691 1691 1691 1691
172100,1691 1691 1691 1691 1691
15124,1691 1691 1691 1691 1691
103428,1691 1691 1691 1691 1691
173982,1691 1691 1691 1691 1691
256487,1691 1691 1691 1691 1691
346002,1691 1691 1691 1691 1691
316798,1691 1691 1691 1691 1691
2109,1691 1691 1691 1691 1691
264680,1691 1691 1691 1691 1691
45259,1691 1691 1691 1691 1691
141250,1691 1691 1691 1691 1691
204354,1691 1691 1691 1691 1691
283749,1691 1691 1691 1691 1691
271023,1691 1691 1691 1691 1691
18349,1691 1691 1691 1691 1691
96068,1691 1691 1691 1691 1691
88764,1691 1691 1691 1691 1691
275295,1691 1691 1691 1691 1691
182430,1691 1691 1691 1691 1691
230606,1691 1691 1691 1691 1691
307228,1691 1691 1691 1691 1691
224722,1691 1691 1691 1691 1691
350908,1691 1691 1691 1691 1691
330552,1691 1691 1691 1691 1691
79995,1691 1691 1691 1691 1691
327537,1691 1691 1691 1691 1691
251235,1691 1691 1691 1691 1691
289187,1691 1691 1691 1691 1691
343630,1691 1691 1691 1691 1691
346734,1691 1691 1691 1691 1691
129849,1691 1691 1691 1691 1691
22205,1691 1691 1691 1691 1691
282124,1691 1691 1691 1691 1691
239327,1691 1691 1691 1691 1691
215676,1691 1691 1691 1691 1691
9970,1691 1691 1691 1691 1691
162046,1691 1691 1691 1691 1691
9643,1691 1691 1691 1691 1691
171604,1691 1691 1691 1691 1691
240056,1691 1691 1691 1691 1691
154121,1691 1691 1691 1691 1691
164525,1691 1691 1691 1691 1691
323745,1691 1691 1691 1691 1691
301412,1691 1691 1691 1691 1691
143510,1691 1691 1691 1691 1691
238388,1691 1691 1691 1691 1691
194455,1691 1691 1691 1691 1691
230719,1691 1691 1691 1691 1691
294692,1691 1691 1691 1691 1691
75217,1691 1691 1691 1691 1691
219973,1691 1691 1691 1691 1691
291680,1691 1691 1691 1691 1691
125104,1691 1691 1691 1691 1691
34131,1691 1691 1691 1691 1691
280379,1691 1691 1691 1691 1691
197633,1691 1691 1691 1691 1691
290779,1691 1691 1691 1691 1691
121382,1691 1691 1691 1691 1691
14958,1691 1691 1691 1691 1691
352924,1691 1691 1691 1691 1691
181995,1691 1691 1691 1691 1691
308706,1691 1691 1691 1691 1691
24482,1691 1691 1691 1691 1691
255874,1691 1691 1691 1691 1691
90613,1691 1691 1691 1691 1691
351633,1691 1691 1691 1691 1691
163413,1691 1691 1691 1691 1691
333181,1691 1691 1691 1691 1691
195810,1691 1691 1691 1691 1691
88421,1691 1691 1691 1691 1691
337482,1691 1691 1691 1691 1691
100884,1691 1691 1691 1691 1691
219532,1691 1691 1691 1691 1691
120887,1691 1691 1691 1691 1691
250167,1691 1691 1691 1691 1691
218630,1691 1691 1691 1691 1691
39266,1691 1691 1691 1691 1691
179384,1691 1691 1691 1691 1691
115476,1691 1691 1691 1691 1691
209460,1691 1691 1691 1691 1691
271270,1691 1691 1691 1691 1691
46922,1691 1691 1691 1691 1691
125686,1691 1691 1691 1691 1691
332583,1691 1691 1691 1691 1691
79657,1691 1691 1691 1691 1691
192840,1691 1691 1691 1691 1691
219285,1691 1691 1691 1691 1691
13758,1691 1691 1691 1691 1691
241863,1691 1691 1691 1691 1691
322665,1691 1691 1691 1691 1691
159127,1691 1691 1691 1691 1691
202012,1691 1691 1691 1691 1691
208462,1691 1691 1691 1691 1691
280078,1691 1691 1691 1691 1691
270412,1691 1691 1691 1691 1691
301117,1691 1691 1691 1691 1691
332941,1691 1691 1691 1691 1691
53296,1691 1691 1691 1691 1691
288466,1691 1691 1691 1691 1691
222877,1691 1691 1691 1691 1691
185362,1691 1691 1691 1691 1691
122250,1691 1691 1691 1691 1691
222963,1691 1691 1691 1691 1691
11173,1691 1691 1691 1691 1691
276162,1691 1691 1691 1691 1691
198221,1691 1691 1691 1691 1691
150298,1691 1691 1691 1691 1691
49380,1691 1691 1691 1691 1691
6804,1691 1691 1691 1691 1691
217372,1691 1691 1691 1691 1691
245233,1691 1691 1691 1691 1691
201443,1691 1691 1691 1691 1691
319842,1691 1691 1691 1691 1691
97617,1691 1691 1691 1691 1691
134499,1691 1691 1691 1691 1691
198068,1691 1691 1691 1691 1691
285637,1691 1691 1691 1691 1691
38864,1691 1691 1691 1691 1691
21917,1691 1691 1691 1691 1691
321323,1691 1691 1691 1691 1691
33525,1691 1691 1691 1691 1691
315403,1691 1691 1691 1691 1691
56796,1691 1691 1691 1691 1691
231377,1691 1691 1691 1691 1691
98887,1691 1691 1691 1691 1691
143180,1691 1691 1691 1691 1691
264468,1691 1691 1691 1691 1691
271810,1691 1691 1691 1691 1691
132496,1691 1691 1691 1691 1691
58318,1691 1691 1691 1691 1691
14764,1691 1691 1691 1691 1691
204992,1691 1691 1691 1691 1691
191635,1691 1691 1691 1691 1691
275465,1691 1691 1691 1691 1691
148677,1691 1691 1691 1691 1691
61985,1691 1691 1691 1691 1691
121152,1691 1691 1691 1691 1691
332048,1691 1691 1691 1691 1691
91980,1691 1691 1691 1691 1691
188387,1691 1691 1691 1691 1691
63568,1691 1691 1691 1691 1691
72299,1691 1691 1691 1691 1691
3533,1691 1691 1691 1691 1691
276000,1691 1691 1691 1691 1691
130214,1691 1691 1691 1691 1691
300091,1691 1691 1691 1691 1691
310433,1691 1691 1691 1691 1691
153998,1691 1691 1691 1691 1691
138223,1691 1691 1691 1691 1691
16489,1691 1691 1691 1691 1691
347225,1691 1691 1691 1691 1691
230346,1691 1691 1691 1691 1691
351380,1691 1691 1691 1691 1691
47376,1691 1691 1691 1691 1691
11023,1691 1691 1691 1691 1691
264024,1691 1691 1691 1691 1691
350372,1691 1691 1691 1691 1691
173614,1691 1691 1691 1691 1691
244823,1691 1691 1691 1691 1691
123487,1691 1691 1691 1691 1691
45357,1691 1691 1691 1691 1691
251317,1691 1691 1691 1691 1691
197405,1691 1691 1691 1691 1691
263919,1691 1691 1691 1691 1691
83040,1691 1691 1691 1691 1691
262561,1691 1691 1691 1691 1691
275639,1691 1691 1691 1691 1691
227419,1691 1691 1691 1691 1691
213142,1691 1691 1691 1691 1691
135740,1691 1691 1691 1691 1691
329640,1691 1691 1691 1691 1691
83794,1691 1691 1691 1691 1691
54018,1691 1691 1691 1691 1691
211693,1691 1691 1691 1691 1691
98822,1691 1691 1691 1691 1691
246407,1691 1691 1691 1691 1691
181006,1691 1691 1691 1691 1691
108651,1691 1691 1691 1691 1691
22209,1691 1691 1691 1691 1691
224476,1691 1691 1691 1691 1691
182025,1691 1691 1691 1691 1691
90309,1691 1691 1691 1691 1691
87368,1691 1691 1691 1691 1691
325811,1691 1691 1691 1691 1691
126476,1691 1691 1691 1691 1691
267166,1691 1691 1691 1691 1691
33055,1691 1691 1691 1691 1691
183046,1691 1691 1691 1691 1691
283708,1691 1691 1691 1691 1691
97993,1691 1691 1691 1691 1691
187553,1691 1691 1691 1691 1691
337541,1691 1691 1691 1691 1691
116702,1691 1691 1691 1691 1691
163498,1691 1691 1691 1691 1691
161564,1691 1691 1691 1691 1691
321814,1691 1691 1691 1691 1691
137012,1691 1691 1691 1691 1691
60007,1691 1691 1691 1691 1691
247102,1691 1691 1691 1691 1691
106394,1691 1691 1691 1691 1691
98186,1691 1691 1691 1691 1691
331691,1691 1691 1691 1691 1691
226294,1691 1691 1691 1691 1691
299412,1691 1691 1691 1691 1691
245613,1691 1691 1691 1691 1691
94437,1691 1691 1691 1691 1691
36198,1691 1691 1691 1691 1691
272577,1691 1691 1691 1691 1691
329700,1691 1691 1691 1691 1691
251284,1691 1691 1691 1691 1691
68140,1691 1691 1691 1691 1691
24771,1691 1691 1691 1691 1691
268112,1691 1691 1691 1691 1691
136726,1691 1691 1691 1691 1691
124989,1691 1691 1691 1691 1691
18193,1691 1691 1691 1691 1691
128994,1691 1691 1691 1691 1691
198306,1691 1691 1691 1691 1691
2189,1691 1691 1691 1691 1691
211878,1691 1691 1691 1691 1691
116693,1691 1691 1691 1691 1691
177373,1691 1691 1691 1691 1691
350523,1691 1691 1691 1691 1691
235111,1691 1691 1691 1691 1691
182311,1691 1691 1691 1691 1691
45749,1691 1691 1691 1691 1691
296913,1691 1691 1691 1691 1691
209441,1691 1691 1691 1691 1691
62787,1691 1691 1691 1691 1691
225910,1691 1691 1691 1691 1691
242220,1691 1691 1691 1691 1691
105156,1691 1691 1691 1691 1691
175988,1691 1691 1691 1691 1691
112994,1691 1691 1691 1691 1691
94684,1691 1691 1691 1691 1691
193241,1691 1691 1691 1691 1691
235606,1691 1691 1691 1691 1691
270438,1691 1691 1691 1691 1691
220484,1691 1691 1691 1691 1691
295518,1691 1691 1691 1691 1691
115858,1691 1691 1691 1691 1691
198017,1691 1691 1691 1691 1691
106085,1691 1691 1691 1691 1691
13604,1691 1691 1691 1691 1691
351453,1691 1691 1691 1691 1691
32734,1691 1691 1691 1691 1691
22073,1691 1691 1691 1691 1691
223836,1691 1691 1691 1691 1691
153396,1691 1691 1691 1691 1691
780,1691 1691 1691 1691 1691
68238,1691 1691 1691 1691 1691
179247,1691 1691 1691 1691 1691
237054,1691 1691 1691 1691 1691
309876,1691 1691 1691 1691 1691
57803,1691 1691 1691 1691 1691
213875,1691 1691 1691 1691 1691
106398,1691 1691 1691 1691 1691
231146,1691 1691 1691 1691 1691
307393,1691 1691 1691 1691 1691
195795,1691 1691 1691 1691 1691
39139,1691 1691 1691 1691 1691
335319,1691 1691 1691 1691 1691
22286,1691 1691 1691 1691 1691
98206,1691 1691 1691 1691 1691
40001,1691 1691 1691 1691 1691
161842,1691 1691 1691 1691 1691
